id,idLoan,txtTranType,amtPrin,amtInt,dtPost,dtEffect,dtReverse,created_at,updated_at
72848117,105C022888-01,pay,-17.75,-81.43,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
45347125,A00691D586-01,draw,400.00,0.00,2020-12-16,2020-12-16,,2020-12-16,2020-12-16
67976221,105C022888-01,draw,500.00,0.00,2023-12-18,2023-12-18,,2023-12-18,2023-12-18
40307002,F0049F2422-06,pay,-444.25,-26.99,2019-12-11,2019-12-11,,2019-12-10,2019-12-10
36281241,F0049F2422-06,draw,800.00,0.00,2019-05-28,2019-05-28,,2019-05-28,2019-05-28
67190589,200BD4339E-03,draw,500.00,0.00,2023-11-20,2023-11-20,,2023-11-20,2023-11-20
67976479,00325DF1E3-03,draw,500.00,0.00,2023-12-18,2023-12-18,,2023-12-18,2023-12-18
41865987,B0013FD7B8-02,pay,-19.85,-91.55,2020-03-19,2020-03-19,,2020-03-19,2020-03-19
41386692,B0013FD7B8-02,draw,600.00,0.00,2020-02-14,2020-02-13,,2020-02-14,2020-02-14
45977196,E003A7670A-02,draw,800.00,0.00,2021-01-19,2021-01-19,,2021-01-19,2021-01-19
50112060,5003C9715B-02,draw,800.00,0.00,2021-09-28,2021-09-28,,2021-09-28,2021-09-28
65486692,400A127442-05,draw,300.00,0.00,2023-09-18,2023-09-18,,2023-09-18,2023-09-18
71156958,C05FFAD427-04,pay,-65.42,-216.87,2024-04-05,2024-04-05,,2024-04-05,2024-04-05
71527861,C05FFAD427-04,pay,-76.97,-205.32,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
69036717,8025A193C5-01,draw,600.00,0.00,2024-01-24,2024-01-24,,2024-01-24,2024-01-24
58437261,50042992D3-03,pay,0.00,-151.74,2022-11-14,2022-11-14,,2022-11-14,2022-11-14
62670258,C01B51565A-01,draw,600.00,0.00,2023-05-19,2023-05-18,,2023-05-19,2023-05-19
47834573,A0049CAFF6-01,pay,-49.12,-96.66,2021-05-21,2021-05-21,,2021-05-21,2021-05-21
62559265,6002270F81-08,draw,800.00,0.00,2023-05-15,2023-05-15,,2023-05-15,2023-05-15
47709082,A0049CAFF6-01,draw,800.00,0.00,2021-05-12,2021-05-12,,2021-05-12,2021-05-12
48508633,90001DCDF7-01,draw,500.00,0.00,2021-07-07,2021-07-06,,2021-07-07,2021-07-07
70836173,C08CC44E1C-11,draw,800.00,0.00,2024-03-25,2024-03-25,,2024-03-25,2024-03-25
65302045,6002270F81-10,pay,-52.64,-54.22,2023-09-12,2023-09-12,,2023-09-12,2023-09-12
70838905,6002270F81-10,pay,-88.76,-18.10,2024-03-26,2024-03-26,,2024-03-26,2024-03-26
45878179,E006333B41-05,draw,500.00,0.00,2021-01-13,2021-01-13,,2021-01-13,2021-01-13
70224527,A0A296E0DD-01,draw,500.00,0.00,2024-03-01,2024-02-29,,2024-03-01,2024-03-01
70224657,F039A15BFD-02,draw,1000.00,0.00,2024-03-01,2024-02-29,,2024-03-01,2024-03-01
71570487,70412BA204-01,draw,300.00,0.00,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
45671331,F0049F2422-07,pay,-154.79,0.00,2021-01-04,2021-01-04,,2021-01-04,2021-01-04
36112728,7003DA1CF7-08,draw,800.00,0.00,2019-05-13,2019-05-13,,2019-05-13,2019-05-13
66279880,205B6D8AB0-01,draw,800.00,0.00,2023-10-18,2023-10-18,,2023-10-18,2023-10-18
71061124,3004D7D305-13,draw,1500.00,0.00,2024-04-02,2024-04-02,,2024-04-02,2024-04-02
71579618,E037CA276D-02,pay,-16.14,-117.23,2024-04-22,2024-04-22,,2024-04-22,2024-04-22
43039480,9002B2459A-01,draw,300.00,0.00,2020-06-26,2020-06-26,,2020-06-26,2020-06-26
41819079,200856B434-01,draw,500.00,0.00,2020-03-13,2020-03-13,,2020-03-13,2020-03-13
43278380,D00935AE25-01,draw,800.00,0.00,2020-07-21,2020-07-21,,2020-07-21,2020-07-21
64299068,7005936A65-13,draw,1000.00,0.00,2023-08-03,2023-08-03,,2023-08-03,2023-08-03
53085981,60000182A2-01,draw,400.00,0.00,2022-02-18,2022-02-18,,2022-02-18,2022-02-18
57385338,F009E57C26-03,draw,300.00,0.00,2022-09-26,2022-09-26,,2022-09-26,2022-09-26
69441253,D077685A3C-01,draw,800.00,0.00,2024-02-06,2024-02-05,,2024-02-06,2024-02-06
48492648,900157498B-02,draw,600.00,0.00,2021-07-06,2021-07-06,,2021-07-06,2021-07-06
69414332,A06F3EFD45-02,draw,1000.00,0.00,2024-02-05,2024-02-05,,2024-02-05,2024-02-05
59746268,1003C16D1E-01,pay,0.00,-117.15,2023-01-05,2023-01-05,,2023-01-05,2023-01-05
71681935,109668DD7D-03,draw,500.00,0.00,2024-04-25,2024-04-24,,2024-04-25,2024-04-25
39670398,E0055E1661-06,pay,-12.97,-78.17,2019-11-01,2019-11-01,,2019-11-01,2019-11-01
68816978,D07790E11C-01,pay,-5.83,-139.51,2024-01-17,2024-01-17,,2024-01-17,2024-01-17
38272943,E0055E1661-06,draw,500.00,0.00,2019-08-13,2019-08-12,,2019-08-13,2019-08-13
67372984,D07790E11C-01,draw,800.00,0.00,2023-11-27,2023-11-27,,2023-11-27,2023-11-27
34660649,40078CAE5C-01,draw,600.00,0.00,2019-01-14,2019-01-14,,2019-01-14,2019-01-14
67544421,C05465A193-01,draw,1000.00,0.00,2023-12-01,2023-11-30,,2023-12-01,2023-12-01
70651893,20235C6659-01,draw,500.00,0.00,2024-03-18,2024-03-18,,2024-03-18,2024-03-18
47911127,400553AE5D-06,draw,800.00,0.00,2021-05-27,2021-05-27,,2021-05-27,2021-05-27
62742406,1014D0812C-03,draw,800.00,0.00,2023-05-25,2023-05-24,,2023-05-25,2023-05-25
70611488,E08ADBDB65-01,draw,600.00,0.00,2024-03-15,2024-03-15,,2024-03-15,2024-03-15
71570537,202C2A4AB9-01,draw,300.00,0.00,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
55512054,8030600C2C-01,draw,400.00,0.00,2022-07-01,2022-07-01,,2022-07-01,2022-07-01
61311264,80077BBB22-15,draw,1500.00,0.00,2023-03-15,2023-03-14,,2023-03-15,2023-03-15
70307121,108E50BC55-03,draw,300.00,0.00,2024-03-06,2024-03-06,,2024-03-06,2024-03-06
71060920,2055CDB2BB-04,draw,800.00,0.00,2024-04-02,2024-04-02,,2024-04-02,2024-04-02
36115329,A009450A5A-01,draw,700.00,0.00,2019-05-14,2019-05-13,,2019-05-14,2019-05-14
46253549,400A96A424-05,draw,400.00,0.00,2021-02-04,2021-02-04,,2021-02-04,2021-02-04
69441937,C06E5D21B4-01,draw,800.00,0.00,2024-02-06,2024-02-05,,2024-02-06,2024-02-06
71416594,308CB8F721-05,draw,500.00,0.00,2024-04-15,2024-04-15,,2024-04-15,2024-04-15
43076723,500023FAFD-01,draw,800.00,0.00,2020-07-01,2020-07-01,,2020-07-01,2020-07-01
68207960,B03EB87D24-01,draw,500.00,0.00,2023-12-27,2023-12-26,,2023-12-27,2023-12-27
68168465,F059FD490C-01,draw,700.00,0.00,2023-12-26,2023-12-22,,2023-12-26,2023-12-26
66700053,103C4DCA5C-04,draw,800.00,0.00,2023-11-02,2023-11-01,,2023-11-02,2023-11-02
68140738,70675639E3-02,draw,800.00,0.00,2023-12-22,2023-12-22,,2023-12-22,2023-12-22
61478886,4000020B91-02,draw,300.00,0.00,2023-03-23,2023-03-22,,2023-03-23,2023-03-23
40207584,000F841ABE-03,draw,600.00,0.00,2019-12-04,2019-12-04,,2019-12-04,2019-12-04
45368533,00039408BA-06,draw,500.00,0.00,2020-12-17,2020-12-17,,2020-12-17,2020-12-17
46230638,D002898832-11,draw,1500.00,0.00,2021-02-03,2021-02-02,,2021-02-03,2021-02-03
47009058,50199835D9-01,draw,800.00,0.00,2021-03-24,2021-03-24,,2021-03-24,2021-03-24
66084704,1056CA8D9A-21,draw,1500.00,0.00,2023-10-11,2023-10-10,,2023-10-11,2023-10-11
69609311,B040AD5636-09,draw,400.00,0.00,2024-02-12,2024-02-09,,2024-02-12,2024-02-12
41315891,20054B95AC-01,draw,600.00,0.00,2020-02-11,2020-02-11,,2020-02-11,2020-02-11
43212484,6008C58AE4-01,draw,800.00,0.00,2020-07-15,2020-07-14,,2020-07-15,2020-07-15
38145088,000B899F04-01,draw,800.00,0.00,2019-08-05,2019-08-05,,2019-08-05,2019-08-05
69075582,105A55F99C-01,draw,800.00,0.00,2024-01-25,2024-01-25,,2024-01-25,2024-01-25
40332004,4002BC7B71-01,draw,500.00,0.00,2019-12-12,2019-12-12,,2019-12-12,2019-12-12
53272429,4002EC87BE-01,draw,600.00,0.00,2022-03-02,2022-03-02,,2022-03-02,2022-03-02
63911220,E002F80991-03,draw,800.00,0.00,2023-07-18,2023-07-17,,2023-07-18,2023-07-18
41089948,7001D2D11D-01,draw,300.00,0.00,2020-01-29,2020-01-28,,2020-01-29,2020-01-29
41107054,1009DAA09D-35,draw,800.00,0.00,2020-01-30,2020-01-30,,2020-01-30,2020-01-30
69622177,50728590B3-01,draw,500.00,0.00,2024-02-12,2024-02-12,,2024-02-12,2024-02-12
71464143,2069423507-02,draw,800.00,0.00,2024-04-17,2024-04-17,,2024-04-17,2024-04-17
55568027,400FD7B6A3-01,draw,300.00,0.00,2022-07-06,2022-07-06,,2022-07-06,2022-07-06
71384200,60193C6B64-03,draw,800.00,0.00,2024-04-12,2024-04-11,,2024-04-12,2024-04-12
47424493,B0070B66EA-11,draw,1000.00,0.00,2021-04-21,2021-04-21,,2021-04-21,2021-04-21
71791865,D059E15A24-02,draw,500.00,0.00,2024-04-29,2024-04-29,,2024-04-29,2024-04-29
66496817,9089F4E1FA-01,draw,300.00,0.00,2023-10-26,2023-10-25,,2023-10-26,2023-10-26
57900748,400553AE5D-11,draw,800.00,0.00,2022-10-19,2022-10-18,,2022-10-19,2022-10-19
71777870,903DD379BC-01,draw,300.00,0.00,2024-04-29,2024-04-26,,2024-04-29,2024-04-29
39743648,40086C5BAE-03,draw,400.00,0.00,2019-11-05,2019-11-05,,2019-11-05,2019-11-05
70253647,50182BFCCB-12,draw,1200.00,0.00,2024-03-04,2024-03-01,,2024-03-04,2024-03-04
71307944,906F18BEE9-01,draw,700.00,0.00,2024-04-11,2024-04-11,,2024-04-11,2024-04-11
68014926,A0616B4F75-02,draw,300.00,0.00,2023-12-20,2023-12-19,,2023-12-20,2023-12-20
48307958,50005763F0-02,draw,500.00,0.00,2021-06-24,2021-06-24,,2021-06-24,2021-06-24
64205546,10081EC868-01,draw,1000.00,0.00,2023-07-31,2023-07-28,,2023-07-31,2023-07-31
68056190,4057764077-11,draw,1500.00,0.00,2023-12-21,2023-12-21,,2023-12-21,2023-12-21
69848733,D08569A913-03,draw,800.00,0.00,2024-02-20,2024-02-20,,2024-02-20,2024-02-20
41222827,B02CBE8091-07,draw,800.00,0.00,2020-02-05,2020-02-04,,2020-02-05,2020-02-05
67003072,4057FE4E07-01,draw,800.00,0.00,2023-11-13,2023-11-13,,2023-11-13,2023-11-13
70074680,1012F29A85-07,draw,400.00,0.00,2024-02-28,2024-02-27,,2024-02-28,2024-02-28
52344658,30030C5115-02,draw,800.00,0.00,2022-01-13,2022-01-13,,2022-01-13,2022-01-13
69295820,F050D7D660-03,draw,400.00,0.00,2024-02-01,2024-02-01,,2024-02-01,2024-02-01
68398409,300DFF8CA5-01,draw,600.00,0.00,2024-01-02,2024-01-02,,2024-01-02,2024-01-02
63889615,701296842D-01,draw,800.00,0.00,2023-07-17,2023-07-14,,2023-07-17,2023-07-17
64298714,203DCAD556-04,draw,500.00,0.00,2023-08-03,2023-08-03,,2023-08-03,2023-08-03
66311542,B07415D1C3-01,draw,800.00,0.00,2023-10-19,2023-10-18,,2023-10-19,2023-10-19
70491369,108D913F53-03,draw,1500.00,0.00,2024-03-13,2024-03-12,,2024-03-13,2024-03-13
49677975,906903EFDD-01,draw,600.00,0.00,2021-09-07,2021-09-07,,2021-09-07,2021-09-07
68791485,4091D23486-04,draw,800.00,0.00,2024-01-16,2024-01-16,,2024-01-16,2024-01-16
46450842,10087651FC-01,draw,400.00,0.00,2021-02-17,2021-02-16,,2021-02-17,2021-02-17
67815323,A001978325-01,draw,600.00,0.00,2023-12-13,2023-12-13,,2023-12-13,2023-12-13
54625504,10008B3A44-01,draw,300.00,0.00,2022-05-16,2022-05-16,,2022-05-16,2022-05-16
65862337,C05FFAD427-04,draw,1500.00,0.00,2023-10-02,2023-10-02,,2023-10-02,2023-10-02
71569961,D0006B5EA5-04,draw,300.00,0.00,2024-04-19,2024-04-18,,2024-04-19,2024-04-19
56468884,50042992D3-03,draw,600.00,0.00,2022-08-17,2022-08-17,,2022-08-17,2022-08-17
43337811,000DA70155-01,draw,800.00,0.00,2020-07-27,2020-07-27,,2020-07-27,2020-07-27
64904021,C0804B35DB-01,draw,800.00,0.00,2023-08-28,2023-08-25,,2023-08-28,2023-08-28
48149801,0000D1EC1F-04,draw,800.00,0.00,2021-06-11,2021-06-11,,2021-06-11,2021-06-11
64088201,6002270F81-10,draw,1500.00,0.00,2023-07-26,2023-07-25,,2023-07-26,2023-07-26
69294684,608D646DC5-06,draw,400.00,0.00,2024-02-01,2024-01-31,,2024-02-01,2024-02-01
50265599,5000CD3BBB-03,draw,800.00,0.00,2021-10-04,2021-10-04,,2021-10-04,2021-10-04
68209514,E04E975972-01,draw,600.00,0.00,2023-12-27,2023-12-27,,2023-12-27,2023-12-27
40441398,F0049F2422-07,draw,800.00,0.00,2019-12-19,2019-12-19,,2019-12-19,2019-12-19
50256341,400A96A424-06,draw,300.00,0.00,2021-10-04,2021-10-01,,2021-10-04,2021-10-04
66279244,D0011DF81B-06,draw,800.00,0.00,2023-10-18,2023-10-17,,2023-10-18,2023-10-18
58035188,E006964CC0-02,draw,800.00,0.00,2022-10-25,2022-10-24,,2022-10-25,2022-10-25
65443910,5082FDDAC9-05,draw,700.00,0.00,2023-09-15,2023-09-14,,2023-09-15,2023-09-15
39980801,300825C847-01,draw,700.00,0.00,2019-11-21,2019-11-20,,2019-11-21,2019-11-21
71464139,902DA3FCAE-01,draw,800.00,0.00,2024-04-17,2024-04-17,,2024-04-17,2024-04-17
39621021,2003760DF0-01,draw,500.00,0.00,2019-10-30,2019-10-29,,2019-10-30,2019-10-30
56935144,8018C9CE69-08,draw,800.00,0.00,2022-09-06,2022-09-06,,2022-09-06,2022-09-06
45486931,C000966F78-02,draw,600.00,0.00,2020-12-24,2020-12-23,,2020-12-24,2020-12-24
67988268,003D19DDA0-03,draw,400.00,0.00,2023-12-19,2023-12-18,,2023-12-19,2023-12-19
72706655,202C2A4AB9-01,pay,-74.52,-84.06,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
47228825,60056922A3-02,draw,800.00,0.00,2021-04-06,2021-04-06,,2021-04-06,2021-04-06
63501176,80077BBB22-15,pay,-61.58,-42.26,2023-06-30,2023-06-30,,2023-06-30,2023-06-30
65209847,80077BBB22-15,pay,-74.20,-29.64,2023-09-08,2023-09-08,,2023-09-08,2023-09-08
65632520,102EC8981D-04,pay,0.00,-159.34,2023-09-25,2023-09-25,,2023-09-25,2023-09-25
66030185,102EC8981D-04,pay,0.00,-159.34,2023-10-10,2023-10-10,,2023-10-10,2023-10-10
47677662,400A96A424-05,pay,-90.16,-19.30,2021-05-10,2021-05-10,,2021-05-10,2021-05-10
69522413,402F69B17E-01,pay,-29.95,-118.14,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
72412608,F059FD490C-01,pay,0.00,-50.00,2024-05-24,2024-05-24,,2024-05-22,2024-05-22
66851709,708CC82C66-04,draw,500.00,0.00,2023-11-08,2023-11-07,,2023-11-08,2023-11-08
73421690,70675639E3-02,pay,-36.64,-97.76,2024-06-28,2024-06-28,,2024-06-28,2024-06-28
52614286,50199835D9-01,pay,-121.85,0.00,2022-02-02,2022-02-02,,2022-01-27,2022-01-27
71830386,E062F50A53-01,pay,-28.55,-137.00,2024-05-01,2024-05-01,,2024-05-01,2024-05-01
72231231,1056CA8D9A-21,pay,-85.96,-27.53,2024-05-16,2024-05-16,,2024-05-16,2024-05-16
72719360,D03BDA5309-04,pay,-32.76,-140.19,2024-06-03,2024-06-03,,2024-06-03,2024-06-03
44157026,30057C62A7-01,draw,800.00,0.00,2020-10-01,2020-10-01,,2020-10-01,2020-10-01
70324138,B040AD5636-09,pay,-7.00,-64.55,2024-03-07,2024-03-07,,2024-03-07,2024-03-07
42340883,000B899F04-01,pay,-88.65,-60.62,2020-04-24,2020-04-24,,2020-04-24,2020-04-24
69515187,105A55F99C-01,pay,0.00,-154.82,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
70367042,809B928814-03,pay,-1.24,-73.11,2024-03-08,2024-03-08,,2024-03-08,2024-03-08
71506113,105A55F99C-01,pay,-9.85,-144.97,2024-04-19,2024-04-19,,2024-04-19,2024-04-19
43539517,6008C58AE4-01,pay,0.00,-158.78,2020-08-14,2020-08-14,,2020-08-14,2020-08-14
67335409,E03AF2D827-03,draw,1000.00,0.00,2023-11-24,2023-11-22,,2023-11-24,2023-11-24
66416324,3069771B85-01,draw,500.00,0.00,2023-10-23,2023-10-20,,2023-10-23,2023-10-23
47910354,7001D2D11D-01,pay,-47.44,0.00,2021-05-27,2021-05-25,,2021-05-27,2021-05-27
66497113,C003EE82E6-03,draw,400.00,0.00,2023-10-26,2023-10-25,,2023-10-26,2023-10-26
58854653,B0135BABC9-02,draw,700.00,0.00,2022-11-28,2022-11-28,,2022-11-28,2022-11-28
64783815,B0135BABC9-02,pay,0.00,-130.00,2023-08-23,2023-08-21,,2023-08-23,2023-08-23
67604394,B0070B66EA-16,pay,-87.90,-53.41,2023-12-05,2023-12-04,,2023-12-05,2023-12-05
67815461,9062B90C52-01,draw,500.00,0.00,2023-12-13,2023-12-13,,2023-12-13,2023-12-13
70120433,5078CB8B16-14,draw,500.00,0.00,2024-02-29,2024-02-28,,2024-02-29,2024-02-29
71605050,709EF1873A-01,draw,800.00,0.00,2024-04-22,2024-04-22,,2024-04-22,2024-04-22
71809278,300050F890-04,draw,800.00,0.00,2024-04-30,2024-04-29,,2024-04-30,2024-04-30
63325917,60742B05E3-02,draw,1000.00,0.00,2023-06-22,2023-06-22,,2023-06-22,2023-06-22
72272388,005353BBCC-01,pay,-2.45,-51.57,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
68790785,E039FE915D-01,draw,500.00,0.00,2024-01-16,2024-01-12,,2024-01-16,2024-01-16
69801918,A078651B8A-11,draw,800.00,0.00,2024-02-16,2024-02-16,,2024-02-16,2024-02-16
72574321,E039FE915D-01,pay,-11.88,-81.88,2024-05-29,2024-05-29,,2024-05-29,2024-05-29
73354742,E039FE915D-01,pay,-16.77,-76.99,2024-06-26,2024-06-26,,2024-06-26,2024-06-26
72922881,906F18BEE9-01,pay,0.00,-141.74,2024-06-10,2024-06-10,,2024-06-10,2024-06-10
70528873,20395BBEDC-02,draw,300.00,0.00,2024-03-14,2024-03-13,,2024-03-14,2024-03-14
42103505,E0619F88BD-01,pay,0.00,-156.13,2020-04-03,2020-04-03,,2020-04-03,2020-04-03
68957436,F08CAD6383-01,draw,800.00,0.00,2024-01-19,2024-01-18,,2024-01-19,2024-01-19
71133728,10081EC868-01,pay,-99.04,-94.10,2024-04-05,2024-04-05,,2024-04-05,2024-04-05
43154005,B02CBE8091-07,pay,-30.30,-118.41,2020-07-09,2020-07-09,,2020-07-09,2020-07-09
39510550,2006181CF2-07,draw,300.00,0.00,2019-10-22,2019-10-22,,2019-10-22,2019-10-22
56564703,300440A7A9-04,draw,300.00,0.00,2022-08-19,2022-08-18,,2022-08-19,2022-08-19
71778520,8083309DF8-02,draw,800.00,0.00,2024-04-29,2024-04-26,,2024-04-29,2024-04-29
70171257,F050D7D660-03,pay,-4.26,-73.05,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
64422816,701296842D-01,pay,-4.82,-146.20,2023-08-09,2023-08-09,,2023-08-09,2023-08-09
71692685,300DFF8CA5-01,pay,-46.08,-83.40,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
72206760,701296842D-01,pay,-27.55,-123.47,2024-05-15,2024-05-15,,2024-05-15,2024-05-15
69595170,203DCAD556-04,pay,-40.28,-119.38,2024-02-12,2024-02-12,,2024-02-12,2024-02-12
72951706,203DCAD556-04,pay,-108.92,-50.74,2024-06-11,2024-06-11,,2024-06-11,2024-06-11
54371743,30002BDB12-01,draw,400.00,0.00,2022-05-02,2022-05-02,,2022-05-02,2022-05-02
58039086,906903EFDD-01,pay,0.00,-25.00,2022-10-25,2022-10-25,,2022-10-25,2022-10-25
61052433,906903EFDD-01,pay,0.00,-50.00,2023-03-23,2023-03-23,,2023-03-02,2023-03-02
68679612,200BD4339E-03,pay,-3.71,-89.29,2024-01-12,2024-01-12,,2024-01-12,2024-01-12
54497484,6004480B94-01,draw,600.00,0.00,2022-05-09,2022-05-09,,2022-05-09,2022-05-09
67929802,204F78B20F-08,draw,800.00,0.00,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
68256938,204F78B20F-08,pay,-4.15,-141.15,2023-12-29,2023-12-29,,2023-12-29,2023-12-29
69517608,204F78B20F-08,pay,-6.76,-138.54,2024-02-09,2024-02-09,,2024-02-09,2024-02-09
56202574,6004480B94-01,pay,-7.80,-112.11,2022-08-05,2022-08-05,,2022-08-05,2022-08-05
64392413,E005ECDCE6-10,draw,1500.00,0.00,2023-08-07,2023-08-04,,2023-08-07,2023-08-07
71620048,D005C50EA1-02,draw,800.00,0.00,2024-04-23,2024-04-23,,2024-04-23,2024-04-23
72387353,C01B51565A-01,pay,0.00,-20.00,2024-05-24,2024-05-24,,2024-05-21,2024-05-21
43583618,000DA70155-01,pay,-56.13,-131.28,2020-08-18,2020-08-18,,2020-08-18,2020-08-18
70162089,C0804B35DB-01,pay,-51.83,-124.46,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
73488623,C0804B35DB-01,pay,-147.92,-15.89,2024-07-01,2024-07-01,,2024-07-01,2024-07-01
44400474,E0005F4976-06,draw,800.00,0.00,2020-10-16,2020-10-16,,2020-10-16,2020-10-16
64433945,E0044A3F9D-01,draw,800.00,0.00,2023-08-09,2023-08-09,,2023-08-09,2023-08-09
48311026,0000D1EC1F-04,pay,-4.15,-150.36,2021-06-25,2021-06-25,,2021-06-25,2021-06-25
50035443,A0049CAFF6-01,pay,-18.47,-127.31,2021-09-24,2021-09-24,,2021-09-24,2021-09-24
66033495,6002270F81-10,pay,-56.71,-50.15,2023-10-10,2023-10-10,,2023-10-10,2023-10-10
65628199,500B8EDD37-01,draw,800.00,0.00,2023-09-22,2023-09-22,,2023-09-22,2023-09-22
73058165,F039A15BFD-02,pay,0.00,-168.78,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
46125543,C03637918A-02,draw,500.00,0.00,2021-01-28,2021-01-28,,2021-01-28,2021-01-28
68187671,E037CA276D-02,draw,800.00,0.00,2023-12-26,2023-12-26,,2023-12-26,2023-12-26
71569943,6001E8FF3A-02,draw,600.00,0.00,2024-04-19,2024-04-18,,2024-04-19,2024-04-19
70165051,D0011DF81B-06,pay,0.00,-182.86,2024-03-01,2024-03-01,,2024-03-01,2024-03-01
54785012,D0015369B4-02,draw,500.00,0.00,2022-05-26,2022-05-26,,2022-05-26,2022-05-26
69164225,7005936A65-13,pay,-49.47,-25.35,2024-01-29,2024-01-29,,2024-01-29,2024-01-29
48634065,900157498B-02,pay,-46.60,-72.49,2021-07-15,2021-07-15,,2021-07-15,2021-07-15
55857353,1003C16D1E-01,draw,600.00,0.00,2022-07-20,2022-07-20,,2022-07-20,2022-07-20
41157524,2003760DF0-01,pay,-51.31,-3.99,2020-02-06,2020-02-06,,2020-01-31,2020-01-31
63024234,1003C16D1E-01,pay,-81.20,-35.95,2023-06-08,2023-06-08,,2023-06-08,2023-06-08
41017781,E0055E1661-06,pay,-34.39,-56.75,2020-01-24,2020-01-24,,2020-01-24,2020-01-24
70852902,D07790E11C-01,pay,0.00,-20.00,2024-03-27,2024-03-27,,2024-03-26,2024-03-26
55451868,2000BE28BB-01,pay,0.00,-180.98,2022-07-01,2022-07-01,,2022-07-01,2022-07-01
56093400,2000BE28BB-01,pay,0.00,-180.98,2022-08-01,2022-08-01,,2022-08-01,2022-08-01
71690551,20235C6659-01,pay,-3.55,-89.75,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
63964898,1014D0812C-03,pay,-7.99,-140.71,2023-07-21,2023-07-21,,2023-07-21,2023-07-21
63205774,80077BBB22-15,pay,-59.33,-44.51,2023-06-16,2023-06-16,,2023-06-16,2023-06-16
72759460,108E50BC55-03,pay,-13.19,-105.68,2024-06-04,2024-06-04,,2024-06-04,2024-06-04
64484279,80077BBB22-15,pay,-68.87,-34.97,2023-08-11,2023-08-11,,2023-08-11,2023-08-11
67874047,80077BBB22-15,pay,-96.31,-7.53,2023-12-15,2023-12-15,,2023-12-15,2023-12-15
71097422,108E50BC55-03,pay,-9.23,-109.64,2024-04-04,2024-04-04,,2024-04-04,2024-04-04
71315653,2055CDB2BB-04,pay,-52.87,-100.82,2024-04-12,2024-04-12,,2024-04-12,2024-04-12
64845500,E0005F4976-14,pay,-131.93,-52.58,2023-08-25,2023-08-25,,2023-08-25,2023-08-25
66977601,900802A3D5-05,pay,-38.71,-100.82,2023-11-13,2023-11-13,,2023-11-13,2023-11-13
69930302,402F69B17E-01,pay,-3.36,-144.73,2024-02-23,2024-02-23,,2024-02-23,2024-02-23
71764767,900802A3D5-05,pay,-32.51,-107.02,2024-04-29,2024-04-29,,2024-04-29,2024-04-29
72870955,C06E5D21B4-01,pay,-15.78,-132.08,2024-06-07,2024-06-07,,2024-06-07,2024-06-07
43466984,500023FAFD-01,pay,-5.64,-140.22,2020-08-07,2020-08-07,,2020-08-07,2020-08-07
47003012,400A96A424-05,pay,-63.69,-59.71,2021-03-24,2021-03-24,,2021-03-24,2021-03-24
67753057,900802A3D5-05,pay,-6.13,-133.40,2023-12-11,2023-12-11,,2023-12-11,2023-12-11
66893688,103C4DCA5C-04,pay,-47.04,-90.74,2023-11-10,2023-11-10,,2023-11-10,2023-11-10
71688378,103C4DCA5C-04,pay,0.00,-137.78,2024-04-26,2024-04-26,,2024-04-26,2024-04-26
73154908,F059FD490C-01,pay,0.00,-50.00,2024-06-21,2024-06-21,,2024-06-18,2024-06-18
71910069,70675639E3-02,pay,-19.13,-115.27,2024-05-03,2024-05-03,,2024-05-03,2024-05-03
72285884,70675639E3-02,pay,-22.50,-111.90,2024-05-17,2024-05-17,,2024-05-17,2024-05-17
40518304,000F841ABE-03,pay,-95.76,-237.69,2020-01-13,2020-01-13,,2019-12-24,2019-12-24
67942986,E062F50A53-01,pay,0.00,-165.55,2023-12-18,2023-12-18,,2023-12-18,2023-12-18
41687185,20054B95AC-01,pay,-32.38,-96.31,2020-03-06,2020-03-06,,2020-03-06,2020-03-06
44335983,30057C62A7-01,pay,-4.26,-150.36,2020-10-15,2020-10-15,,2020-10-15,2020-10-15
69889123,B040AD5636-09,pay,-6.02,-65.53,2024-02-22,2024-02-22,,2024-02-22,2024-02-22
73297371,B040AD5636-09,pay,0.00,-90.43,2024-06-24,2024-06-24,,2024-06-24,2024-06-24
43449028,20054B95AC-01,pay,-53.35,-11.46,2020-08-06,2020-08-06,,2020-08-06,2020-08-06
43376087,6008C58AE4-01,pay,0.00,-158.78,2020-07-31,2020-07-31,,2020-07-31,2020-07-31
38818573,000B899F04-01,pay,-5.66,-143.61,2019-09-13,2019-09-13,,2019-09-13,2019-09-13
73044943,8096766B84-01,pay,-26.90,-26.37,2024-06-14,2024-06-14,,2024-06-14,2024-06-14
