loan_id,loan_amount,loan_date,loan_status
724e899d-9889-5a77-9606-bc1709296670,1000.0,2023-08-21,Paid Off - Paid In Full
3c0b3aaf-093f-5d35-a53c-5bd082392692,400.0,2023-02-13,Paid Off - Paid In Full
f182a776-3b6d-5a99-8905-cf273981aa01,800.0,2023-12-14,Paid Off - Paid In Full
c0252392-5f76-565b-b311-26ca37f8f35e,300.0,2023-09-20,Paid Off - Paid In Full
21fcdc8d-5dc4-5d33-bcd7-3c98a9ee70b6,600.0,2023-08-28,Paid Off - Paid In Full
4f87ead4-50f3-5836-a2b7-c13ed0116c29,300.0,2021-07-20,Paid Off - Paid In Full
cb01a379-3e77-5c3b-b752-7d2426d6fd54,800.0,2024-01-08,Paid Off - Paid In Full
10e60614-af9f-5046-8859-a9a32b445305,1000.0,2023-10-10,Paid Off - Paid In Full
89379637-47c4-56f6-82b5-33f8768c80cf,400.0,2023-11-29,Open - Repaying
3a15778f-d5ea-5856-9882-983925b7a69f,800.0,2024-02-14,Paid Off - Paid In Full
598de689-fd1b-55c0-8869-fa7caefc4ebb,800.0,2024-02-20,Paid Off - Paid In Full
a26dd836-3ae5-5814-869b-1e0474086494,800.0,2023-12-07,Closed - Charged-Off
b79d8f28-02cc-522f-bc78-673f21b7f6e3,800.0,2023-11-27,Paid Off - Paid In Full
9d3f4764-ab41-5464-88a6-f66e24cc653b,800.0,2024-04-08,Closed - Charged-Off
1508c90e-1a68-550d-b82f-e535fd0a9369,400.0,2024-04-08,Paid Off - Paid In Full
9b994d00-1f18-5fd2-b5d3-46c04616aa10,500.0,2024-04-01,Closed - Charged-Off
ad987289-3278-5336-b6ee-b375f89df631,800.0,2024-02-15,Closed - Settled in Full
07b21e2e-f7ff-53ef-8ca2-4b95ff21743c,300.0,2023-11-06,Paid Off - Paid In Full
479d793a-6f56-5493-8063-d4696b4985a3,1500.0,2023-10-20,Paid Off - Paid In Full
ce263285-9a7e-54e0-b8cd-a3423de43bd9,300.0,2024-03-20,Closed - Charged-Off
8a859f3f-40d7-5984-8934-48eb04001797,800.0,2023-12-15,Paid Off - Paid In Full
1ac23f87-7b5c-54bf-a0d2-5690602ad7e8,1500.0,2023-10-10,Paid Off - Paid In Full
5da73e7c-298e-5b8d-9ad4-bd5f4a04cbf2,500.0,2024-03-18,Paid Off - Paid In Full
ac5dddb5-d0b2-50e6-bb29-aa1f41d493b0,700.0,2023-11-22,Paid Off - Paid In Full
5fe07044-fa76-50f0-ad8b-f7a40112eb74,800.0,2024-01-16,Open - Repaying
8b89cbeb-2baa-5cd5-b918-9cfb93d2316d,800.0,2024-03-06,Paid Off - Paid In Full
fee88231-e432-53e1-94a9-324b26685386,800.0,2024-04-02,Open - Repaying
b10bab8b-65ab-55af-b458-904d9d0437c1,800.0,2024-01-25,Closed - Charged-Off
5c106038-e552-5b71-8f64-e08b1ef516da,262.5,2024-07-08,Paid Off - Paid In Full
99c3f109-01ff-5419-bad7-b83be40587ba,800.0,2023-11-03,Paid Off - Paid In Full
b9c4b54e-bfa9-5066-8c28-0b1adbced402,800.0,2024-01-03,Paid Off - Paid In Full
7b3bffc0-6920-5535-b10c-da78c8f7ce35,400.0,2024-03-06,Paid Off - Paid In Full
80bf9cff-4851-5f45-8825-1adc9348f2fd,400.0,2023-05-03,Paid Off - Paid In Full
fbaeecae-e38a-5c75-842c-053106cf6718,800.0,2023-11-30,Paid Off - Paid In Full
31b4ec81-1097-5739-a966-3310ccd08433,600.0,2024-01-23,Paid Off - Paid In Full
a12325e5-a3cc-5bb6-8e35-32d507d7c6a1,500.0,2023-12-15,Paid Off - Paid In Full
37500531-ec9a-5afa-9890-5d839fba64c9,400.0,2023-12-11,Paid Off - Paid In Full
6bca63ca-8be2-5c5f-b423-13a2d3b1e0ba,800.0,2023-08-21,Open - Repaying
5df28c0b-adf9-5898-8b5c-bde902b9a881,800.0,2023-10-05,Paid Off - Paid In Full
8dfe1b0a-35d0-5197-92f6-96d771143fd5,600.0,2024-02-29,Closed - Settled in Full
395d69c0-3ed1-500a-84ce-2f3ce8d5bd65,400.0,2023-11-27,Paid Off - Paid In Full
9b1874ff-695c-5c23-9a49-53bf470d276d,1000.0,2024-01-31,Paid Off - Paid In Full
5e7cbf81-2229-568d-bfff-9eb6eefd7719,300.0,2024-04-09,Paid Off - Paid In Full
8342eb93-3852-5682-90c0-61b83fcd8297,600.0,2024-02-27,Paid Off - Paid In Full
80013ee2-1e8c-5685-963b-e88a70e27da7,500.0,2024-01-22,Paid Off - Paid In Full
5ed11753-2907-51c3-a495-b85ed95cfac4,800.0,2023-12-13,Paid Off - Paid In Full
c7a4df33-81ef-5f92-af9a-20e7288eec91,1200.0,2023-08-14,Paid Off - Paid In Full
99488ee7-1537-56c0-b9d6-dca2646ea220,600.0,2023-12-18,Paid Off - Paid In Full
9def8261-348f-569a-9327-7d9fd3f09939,300.0,2024-02-15,Paid Off - Paid In Full
9bec3bef-19f6-5a96-b341-0094eef54017,300.0,2023-08-28,Paid Off - Paid In Full
1803256e-e2c6-57ca-96e6-31840c354a18,600.0,2023-12-19,Paid Off - Paid In Full
29b729c0-f172-5336-a330-ba40b8714793,500.0,2023-10-20,Paid Off - Paid In Full
4a2de0d5-526d-5932-87ce-5c6e434fa935,800.0,2023-10-04,Closed - Charged-Off
445691b0-8630-5c91-9716-b033d9ba0ea7,700.0,2023-12-27,Paid Off - Paid In Full
882987f8-669d-530b-adb4-cd3010b18d83,600.0,2023-08-23,Paid Off - Paid In Full
a94d563e-4ff5-5811-a0c4-f36f3f0d17b2,800.0,2024-02-05,Paid Off - Paid In Full
1a8e7690-5d5e-5074-9738-b32bfe7fbb41,1500.0,2024-02-26,Closed - Settled in Full
9fe8ccbe-f9da-532f-b2bf-ee28b8c7ad16,800.0,2020-08-17,Closed - Charged-Off
924a1f46-79d8-5fae-998f-e3659d69eb89,300.0,2024-03-28,Open - Repaying
8d49af9d-1ef5-5bef-a0a6-bb5163ef340c,800.0,2024-02-01,Closed - Settled in Full
d138009b-7f42-5344-bf89-0f9fe1edcdc7,800.0,2020-11-30,Closed - Charged-Off
b6913377-b2a3-5acd-8a3a-3c22e7c0258d,600.0,2024-03-05,Paid Off - Paid In Full
16b27782-fe17-53c9-8fd6-b7f774a0e98e,400.0,2022-05-02,Closed - Charged-Off
7f82fb3e-f996-5f59-bea0-0d37809bb96d,800.0,2022-05-16,Paid Off - Paid In Full
9cb1e991-abe4-56f7-b005-5766285ed6fd,600.0,2023-11-02,Paid Off - Paid In Full
5ad172f2-fb0c-5ad5-aebc-eb601fbe92a1,1000.0,2024-03-04,Paid Off - Paid In Full
917023d2-77ce-5dc7-a71b-d307c99214c2,400.0,2023-04-03,Closed - Charged-Off
9a02ff59-f24b-5d73-a90e-b202e39fd3a8,400.0,2022-01-25,Closed - Charged-Off
8b82c1d6-260e-51be-ab65-c45b066abe0b,500.0,2022-09-08,Paid Off - Paid In Full
bef28721-c54d-51df-88e5-7203e2b8e382,700.0,2023-07-13,Paid Off - Paid In Full
55aebf3e-7f27-5d9c-822d-74b1ea1bb6a3,500.0,2023-12-21,Paid Off - Paid In Full
e603110f-759e-55ee-a7c9-9d1697ea9975,800.0,2023-08-22,Paid Off - Paid In Full
7bccfab9-3ca6-5d68-8d06-1e4e80052040,800.0,2021-04-19,Paid Off - Paid In Full
61a8fd1f-7b5f-5f5b-867c-e19e9848460c,700.0,2021-08-11,Paid Off - Paid In Full
c81d960b-2b60-5653-8d5d-00b8bde8bf52,600.0,2022-04-18,Paid Off - Paid In Full
41cc4c29-c547-5d80-b633-9ede1577e7b3,400.0,2023-06-09,Closed - Settled in Full
88f14672-c8bc-50e1-828b-de016f214f1d,500.0,2023-04-19,Closed - Charged-Off
eda4191d-beb5-539b-875a-473e40ae8b7d,500.0,2024-04-08,Paid Off - Paid In Full
4d494155-aca5-53a4-b715-61cff6a3952b,800.0,2021-10-04,Paid Off - Paid In Full
02e23053-1357-5f6e-a36b-0e1724471837,800.0,2022-01-13,Paid Off - Paid In Full
17a2f98a-c518-5d23-9496-94c1c29c95e1,800.0,2022-05-27,Paid Off - Paid In Full
fc72fd56-8d9d-50d1-a1a8-1c3d7b48b73a,1200.0,2022-09-01,Paid Off - Paid In Full
00d7dcb5-db3a-5c91-b7f6-689c3676f552,800.0,2023-03-02,Paid Off - Paid In Full
1d3c7ee3-d013-566c-9357-54b8dee4b783,700.0,2021-07-27,Paid Off - Paid In Full
f79ff24b-b317-5a69-9fcd-fe92718343a8,800.0,2021-12-27,Paid Off - Paid In Full
e31e4c38-6c7c-5729-9dec-0e92dba1a6f5,500.0,2024-03-22,Paid Off - Paid In Full
309dfb71-1a8b-53bf-9b98-9535d02d4485,600.0,2023-04-27,Paid Off - Paid In Full
8feb53a7-0433-5182-9924-aa3833176d70,500.0,2023-01-30,Closed - Settled in Full
c76c18f4-a477-5039-b0ec-57014065b0d9,400.0,2023-09-28,Paid Off - Paid In Full
deddf028-ad6d-51fd-b746-d45829076b56,800.0,2022-02-16,Paid Off - Paid In Full
027d07e3-da1f-5970-85a0-84dd8cd89830,600.0,2022-05-03,Paid Off - Paid In Full
12882ac9-7977-5e17-b57d-e38ac67224cd,300.0,2022-08-18,Paid Off - Paid In Full
5348d0d2-1f15-5a37-b613-3990359cbfad,500.0,2022-12-20,Paid Off - Paid In Full
a2344b14-4ec7-56e1-be8d-374f6dda9f0c,800.0,2023-07-19,Paid Off - Paid In Full
8fcc3e85-093a-554e-b3e0-17661d618b28,800.0,2023-09-28,Paid Off - Paid In Full
67b7e1a6-e98e-5ae4-8685-6aeec47a391d,600.0,2024-03-29,Paid Off - Paid In Full
26bc7339-0c4b-5888-b701-add20890eef9,600.0,2023-07-13,Paid Off - Paid In Full
462b3651-9f1e-5e8b-8f23-3166985fe76e,800.0,2020-11-27,Paid Off - Paid In Full
5891b218-dcd1-5670-9b65-ad0d6228a37a,800.0,2021-10-14,Paid Off - Paid In Full
e5c6d027-cb6f-5bb6-b04d-02908204e6b7,1500.0,2022-08-08,Paid Off - Paid In Full
4ec87c6f-9df2-5837-846d-e57b64376597,1500.0,2023-06-05,Paid Off - Paid In Full
aab5ec27-0561-51b1-adde-c95b9062c928,800.0,2023-09-18,Paid Off - Paid In Full
2dbda9ea-391a-5f34-ad0c-330eeb33f50d,800.0,2020-10-01,Paid Off - Paid In Full
7d016db7-6958-55d1-96bf-2b8b44f888bd,800.0,2021-06-17,Paid Off - Paid In Full
1ee4f848-e7b4-57a8-8ea0-95992176f792,800.0,2021-11-02,Paid Off - Paid In Full
a05863f3-8779-5dfc-bdc0-b2c7117e7c62,800.0,2022-02-07,Paid Off - Paid In Full
71c12b9e-a0d7-5260-b73f-e78e50a6ac9b,800.0,2022-05-03,Paid Off - Paid In Full
ce0011e8-c838-5f99-8e15-3757c2f8d9a2,1200.0,2022-12-27,Paid Off - Paid In Full
bdc5bee5-7e26-558d-93e5-65c329e764b5,800.0,2022-12-01,Paid Off - Paid In Full
56ab1b57-72d2-5aea-8139-3f2ce3754fd6,300.0,2023-09-27,Paid Off - Paid In Full
8961b58d-c993-5e40-afa4-62ce3b127fc8,700.0,2023-05-09,Paid Off - Paid In Full
11a7ff6e-2275-540e-8a66-671c2dc29a5d,400.0,2023-09-14,Paid Off - Paid In Full
a49e5a74-54cc-54c2-830f-9fc0b13a9be5,600.0,2024-02-15,Closed - Settled in Full
08a8e993-d2cd-50f2-8e4c-e24d14c7c8c6,600.0,2020-07-24,Paid Off - Paid In Full
469bcf99-d40b-59d8-82cd-b8eae1aa135f,800.0,2021-02-02,Closed - Settled in Full
9fad05d8-38d8-5f1d-901a-23967bc84167,300.0,2021-06-24,Paid Off - Paid In Full
73b1edb1-f5b9-5169-8db4-56297c024d68,600.0,2021-08-02,Paid Off - Paid In Full
ecddb371-b003-57fe-bf95-5577563139a1,300.0,2022-01-26,Paid Off - Paid In Full
b19f135c-6edd-5f8c-9631-4ff24dfe8187,400.0,2022-10-19,Paid Off - Paid In Full
98de3d0d-bfe5-577a-8d22-4839c61ed30a,400.0,2023-11-21,Paid Off - Paid In Full
e6b8a7b0-e3a7-5cb2-a6a2-2828c091d74b,800.0,2021-08-30,Paid Off - Paid In Full
81111d71-05f9-58de-8da8-66ba4897b11d,1000.0,2022-08-16,Paid Off - Paid In Full
51d1beb7-1908-5381-a80e-f0c0eb0cc00c,1500.0,2023-12-06,Paid Off - Paid In Full
e314279c-0a7d-58fb-a75e-7a27ce9b6cef,600.0,2021-08-26,Paid Off - Paid In Full
695f8887-3cce-5607-80ac-af882fef95a0,500.0,2022-10-20,Closed - Charged-Off
c21c28cd-81fb-530e-b16c-d8f7c0e132f1,800.0,2020-10-08,Paid Off - Paid In Full
d520d5d0-2736-5a97-9fbb-7b21856a2b43,800.0,2021-07-23,Paid Off - Paid In Full
b97050cc-caa6-5037-9cbb-fbb9949edb31,500.0,2021-09-10,Paid Off - Paid In Full
35ea764a-cce3-5ad1-a362-6081abb508b7,800.0,2022-05-09,Paid Off - Paid In Full
4d4acabc-f3bf-57ca-9e45-852751ec64e9,1500.0,2022-09-06,Paid Off - Paid In Full
87aa9771-bc11-55bb-93fb-5491f37c6c8b,800.0,2023-10-05,Closed - Settled in Full
3694a4b0-dba5-5935-97bf-ed93a044d364,1000.0,2023-01-03,Paid Off - Paid In Full
cece25cc-a2a3-5aaa-a51e-7667fb2fec03,1500.0,2023-12-26,Paid Off - Paid In Full
d858dc4f-90ef-5dab-8bb1-5a8b91141d00,600.0,2020-07-20,Paid Off - Paid In Full
671c7d33-7867-5974-b725-78c744bcb560,800.0,2021-11-02,Paid Off - Paid In Full
63ac5db7-8287-5f8e-a8d1-331c05d3ec52,600.0,2023-02-02,Paid Off - Paid In Full
3cafc879-78fd-534a-b83e-bc4a3d315a78,600.0,2020-08-17,Paid Off - Paid In Full
1851129e-ff5f-5fa5-8dff-b3525a6383d5,700.0,2021-01-25,Paid Off - Paid In Full
ae33ed7b-c791-5b8d-af23-a7665ce2e81f,600.0,2021-11-29,Paid Off - Paid In Full
446805ad-a125-5697-83ed-b75da1ce0958,600.0,2022-05-09,Paid Off - Paid In Full
d73dbe3a-a103-5d5b-8b54-3aca96c5c913,400.0,2023-08-21,Paid Off - Paid In Full
87f3a7dc-8e53-53d2-a0df-0df1c392e00e,600.0,2023-09-01,Open - Repaying
9ab84f3e-17e5-5c23-8669-7e38ecb488be,800.0,2021-05-26,Paid Off - Paid In Full
f0ff2c7d-fdb3-5e30-b7d5-45826c8e1b86,400.0,2021-08-24,Paid Off - Paid In Full
4504c952-86c7-50c1-b009-cba7fe6e18f9,800.0,2024-01-29,Closed - Charged-Off
f5e83df4-a611-5e13-9a8d-e5336498a3e6,800.0,2023-12-11,Paid Off - Paid In Full
2336063f-34b9-5c90-a816-5632c65164bb,300.0,2024-01-29,Paid Off - Paid In Full
a1de7fdb-8cab-5ad0-a1fb-b66c1ea60b49,800.0,2021-07-20,Paid Off - Paid In Full
277ad83a-ce87-5bc8-94d3-e46ae8f4e3ff,800.0,2021-11-29,Paid Off - Paid In Full
c369f38a-9571-5d33-a33d-dbb3c852254f,1000.0,2022-10-12,Paid Off - Paid In Full
de5f6bf1-8582-5ad5-8c50-ec52fe54b592,1200.0,2024-01-05,Open - Repaying
f879c098-a97e-5cbc-afcf-b651aa215845,800.0,2023-12-01,Paid Off - Paid In Full
aa06bb4c-4d6a-58c7-89d4-a2430ef9cde2,300.0,2023-10-16,Paid Off - Paid In Full
2640a437-56c3-5b9c-a0b4-267c0a638d89,800.0,2023-01-23,Closed - Charged-Off
f721c33f-116e-5c0b-9add-1e3a6589a02c,500.0,2024-01-23,Closed - Charged-Off
55911bc0-2f05-5a78-b5c2-e2f715d48781,400.0,2023-07-03,Paid Off - Paid In Full
063355eb-b1dc-5477-b628-f7879ec93b8c,700.0,2024-01-08,Paid Off - Paid In Full
fdcf4b1f-0607-599b-a858-daeae7e3fbfe,600.0,2024-02-13,Paid Off - Paid In Full
4baba55c-1641-50e9-8037-22d69a728bc9,800.0,2024-04-15,Paid Off - Paid In Full
21160913-6834-553c-8788-829c307ec0ab,800.0,2023-09-28,Closed - Charged-Off
2a395d71-9646-5559-9975-2e75877aa2eb,600.0,2024-01-26,Paid Off - Paid In Full
b247742c-9a5d-5942-b7a3-33122c70d729,800.0,2023-12-04,Closed - Charged-Off
5ae7b314-2fc0-595f-b769-3668764f8a66,600.0,2024-01-02,Paid Off - Paid In Full
2a5dbcc5-4b96-5c4a-82b4-9be5b493b202,1200.0,2024-02-27,Paid Off - Paid In Full
b5abb22f-84bb-54f3-bb3d-d06042267f8e,600.0,2024-02-15,Closed - Charged-Off
18b05edd-68b9-5639-ab03-15539dd054e3,600.0,2023-09-28,Paid Off - Paid In Full
7ac94c8b-4ab6-5cb8-94c5-25abb2399fdc,800.0,2024-01-03,Paid Off - Paid In Full
0a6b90fd-3cb0-59d8-bbde-356e7232d379,1500.0,2024-02-20,Paid Off - Paid In Full
8d0d5c47-4190-545e-985c-53dd88b36975,800.0,2023-06-28,Paid Off - Paid In Full
d273c455-95fa-52ab-9c38-3007d8d7423b,600.0,2021-07-22,Closed - Settled in Full
20a717d9-0471-50eb-86f7-083f372b2adc,800.0,2023-11-02,Paid Off - Paid In Full
ee105929-5840-5563-9fa4-4974e99e2557,700.0,2023-11-17,Paid Off - Paid In Full
07e312c1-725e-5e66-b6b1-08d4f48ef856,300.0,2024-02-16,Paid Off - Paid In Full
ceb7371c-94fa-5430-9274-f61f5d052515,300.0,2024-03-07,Paid Off - Paid In Full
b2e98af7-eacf-536e-81f5-d4d673ae1ba5,800.0,2023-10-04,Paid Off - Paid In Full
2f72ab99-0438-5517-b07d-49b3ad5dbab0,300.0,2024-03-29,Paid Off - Paid In Full
c798044c-1c1f-5973-9dcb-3679b3f9383b,800.0,2023-11-10,Paid Off - Paid In Full
7c0c3790-2181-5a92-aecd-9c7a69e8a27a,700.0,2024-02-06,Open - Repaying
4b8c15d2-5c6f-5f20-bf2c-7ff1b2387d2b,300.0,2023-10-17,Paid Off - Paid In Full
0008f983-deb4-5822-977e-d6d0f41e26b5,800.0,2023-10-13,Paid Off - Paid In Full
e3ce628a-d81d-51d7-b98d-0eac2cc2f8ef,800.0,2023-11-27,Paid Off - Paid In Full
fc7519fb-4e52-5150-850b-929a3b7c600d,600.0,2024-03-13,Paid Off - Paid In Full
15eb0ec1-58d9-5a09-bce1-264f483b3701,372.59,2024-07-08,Open - Repaying
03937568-abc6-5cb7-95e3-e9e9f06cf923,400.0,2024-02-20,Closed - Charged-Off
d3884841-fb37-5142-ba28-5a9e04639f00,800.0,2023-11-27,Paid Off - Paid In Full
27fe5c80-8ba7-5872-ab2d-2bad5b78cb20,800.0,2022-08-18,Open - Repaying
c3b47892-29d0-50a1-b829-c97bf7bc620a,700.0,2022-03-11,Paid Off - Paid In Full
9c3c5c5f-e635-55a2-8c6d-c8d71ebee582,800.0,2024-04-01,Open - Repaying
76ce8639-f227-5378-8939-45505cf35648,600.0,2024-02-01,Paid Off - Paid In Full
b75c36a5-39ba-51aa-95a3-35a12ce2b225,300.0,2024-02-05,Closed - Charged-Off
0c911e90-6628-5e70-8440-ed58170d4557,800.0,2024-02-20,Open - Repaying
93aa4b58-b627-553b-a06d-d303eb28fee0,800.0,2024-03-04,Paid Off - Paid In Full
5782a76f-816c-5dfe-9858-4b24b6d8db23,600.0,2024-04-02,Closed - Charged-Off
72cabbcc-d2fc-5009-8c81-08ee6ec468e4,800.0,2024-02-05,Paid Off - Paid In Full
1647e8ed-e8a7-5639-9679-5cc7e2708f36,748.0,2024-07-08,Paid Off - Paid In Full
b2105d3f-5f24-561c-baf0-399219ada06e,1500.0,2024-03-18,Paid Off - Paid In Full
3e73db86-2a9d-54ca-984a-d75777b4ed26,300.0,2023-11-13,Paid Off - Paid In Full
f04b9d29-6c29-5fde-8a09-47a60b25da08,400.0,2023-11-15,Paid Off - Paid In Full
8863abbb-91f3-51a0-b510-2c0635adb86c,600.0,2024-01-16,Paid Off - Paid In Full
aa63e034-94df-5611-983c-09ffafdfd070,600.0,2023-12-07,Paid Off - Paid In Full
80ff48ea-06a6-58cc-a3c0-36556861ae60,800.0,2023-12-13,Paid Off - Paid In Full
79a29129-2a14-523a-add5-9a96a27c6c07,700.0,2024-03-22,Paid Off - Paid In Full
a9174cfc-7983-5a0c-9e2d-db55cbaa407e,800.0,2024-03-05,Paid Off - Paid In Full
7d56b212-dcd7-5714-ab7b-3eb232d64599,500.0,2023-12-05,Paid Off - Paid In Full
af3507b6-0cc8-5774-8e2f-bfd9f1107ee0,500.0,2024-02-26,Closed - Charged-Off
0435337c-8d4e-5e1b-a879-42737792b7a5,400.0,2023-10-23,Paid Off - Paid In Full
54cc0220-6e63-540e-82a7-8c5193999916,800.0,2023-12-05,Paid Off - Paid In Full
66b6a70c-1346-5a8e-9d86-1ab2ea5b73ef,400.0,2023-12-07,Closed - Charged-Off
09638566-a9ca-5764-b528-88677ea6c967,500.0,2024-02-08,Closed - Charged-Off
b03f34c6-eafc-530f-9b28-b2bcd8baf62c,800.0,2024-03-22,Paid Off - Paid In Full
428883e1-feb3-5f8e-b0d1-e50c8f9e7f22,500.0,2024-04-04,Closed - Bankruptcy
73703602-b8c9-55fe-8a6a-5de73d9a725f,500.0,2024-04-15,Paid Off - Paid In Full
629b4b30-e8a6-5e1c-a8d8-ded41b23d431,600.0,2024-02-29,Closed - Settled in Full
cbde61af-52f0-56ef-805d-ee5da81d08f0,400.0,2023-09-25,Closed - Settled in Full
8baf7716-6696-5e41-9d4b-7c8577766670,500.0,2023-07-25,Paid Off - Paid In Full
23e52db8-f46e-58cf-aa32-580efe0f6345,300.0,2023-12-15,Paid Off - Paid In Full
56c4707e-75de-50a0-9555-8fe26c1004d3,500.0,2024-04-19,Closed - Charged-Off
4117df18-3b6d-5102-b058-1215ff02aba7,300.0,2024-03-11,Closed - Charged-Off
6cf3d267-6886-598a-861a-be8cb3f71aaf,600.0,2024-02-01,Paid Off - Paid In Full
ca8e8044-bc27-5891-8d07-817935f3ede6,600.0,2021-05-10,Closed - Settled in Full
fdb1e604-1f87-556e-a26d-641c20fa98f3,800.0,2024-01-02,Paid Off - Paid In Full
a82e7cd4-156a-525f-9bac-d626d1002898,600.0,2024-03-28,Paid Off - Paid In Full
10e5549e-0430-56f8-a298-00cde652041c,800.0,2024-02-13,Paid Off - Paid In Full
cf5da77a-55cb-570c-bcac-55bfb10218aa,400.0,2024-04-02,Paid Off - Paid In Full
d44bb17c-0b64-5166-a0e3-a5201bad5f0d,300.0,2022-07-05,Paid Off - Paid In Full
89e9baa3-71bf-5f08-a81c-e455ca7dcd3d,1500.0,2023-12-21,Paid Off - Paid In Full
2463a265-ab45-5ed7-be03-e8e5cd6d1443,800.0,2023-11-13,Paid Off - Paid In Full
1cf02f35-3a75-5946-b869-c149a2bedfce,800.0,2023-08-31,Paid Off - Paid In Full
106549e7-757f-5e8e-b6aa-115333df2625,300.0,2024-03-18,Paid Off - Paid In Full
8b10adbb-1bde-5c40-a0d0-b62400f58db3,800.0,2023-05-30,Closed - Settled in Full
1eb429ed-5a9c-5cf0-8e0a-73863d6eff4c,800.0,2024-02-26,Paid Off - Paid In Full
11db2927-da37-5682-8e6a-f36a34fdd949,500.0,2024-02-12,Paid Off - Paid In Full
71495116-8203-5b83-bc84-421cb3b7dcb5,500.0,2024-04-19,Open - Repaying
f8894e70-2a3f-5f18-a810-42e0e8a01ccb,800.0,2024-02-05,Paid Off - Paid In Full
cfa4a6c0-202e-5717-bf96-426407b4b5a4,600.0,2024-02-12,Paid Off - Paid In Full
5eb68054-3ae9-520a-8fcd-68259d604fe5,800.0,2023-12-12,Closed - Charged-Off
396a5766-7acc-5470-800f-fc3c602c9908,800.0,2024-04-09,Paid Off - Paid In Full
e5d97918-ff7d-53e4-92c6-db5a23c2b4f2,1200.0,2024-01-18,Closed - Charged-Off
0c870746-8a2a-5e83-9cca-10b714712401,800.0,2024-03-25,Open - Repaying
b348e612-c96d-5fa4-a533-0cdd7c5c516b,400.0,2023-12-19,Paid Off - Paid In Full
31fcdcf3-b986-5693-9308-572cb1282afe,1500.0,2024-02-26,Paid Off - Paid In Full
5e36aeff-41d0-56c5-9eb9-3165c796da84,800.0,2023-12-15,Closed - Charged-Off
151dc4de-4876-5d64-8639-01aca805444f,600.0,2024-02-02,Paid Off - Paid In Full
44b12024-1e6c-5865-b1dc-f0785c6d0c76,800.0,2023-12-18,Paid Off - Paid In Full
cc910dd6-d648-59ce-aee5-296bffbd5bf6,300.0,2023-10-23,Closed - Settled in Full
6be93e00-5b04-55cf-9631-1efb3d4e4ff3,300.0,2024-03-20,Paid Off - Paid In Full
a28a3b34-83f6-59b2-82db-295f31167409,500.0,2023-10-12,Paid Off - Paid In Full
832a7103-9bcc-5e2c-94b5-951f3eb44511,800.0,2022-11-08,Paid Off - Paid In Full
cc011134-1c76-532a-a5c1-d916064b8eb0,800.0,2024-03-19,Paid Off - Paid In Full
b6f36c44-aa22-5e26-af96-d55414809c7d,500.0,2023-11-20,Closed - Charged-Off
7019d217-04cc-5fdf-979e-9defc3f36a07,800.0,2024-02-09,Paid Off - Paid In Full
7ed6019e-f345-55ea-a423-e5dc62ba9e4e,700.0,2024-01-16,Paid Off - Paid In Full
bc9334d4-bae9-5320-b982-c440e34f8b0c,500.0,2024-03-25,Paid Off - Paid In Full
7063647b-dac0-5604-9541-4e7d8d646a0d,800.0,2024-03-25,Paid Off - Paid In Full
a06f88eb-7bc4-58d0-94ff-33bfc8ad04b9,600.0,2022-12-27,Paid Off - Paid In Full
eac5ff05-2d33-52f1-9359-51ada156528d,800.0,2023-07-03,Paid Off - Paid In Full
fd509431-efc1-540d-bcb3-482f8366d838,1000.0,2024-03-01,Paid Off - Paid In Full
12c11d4c-ae3e-5b78-8b0f-6435d4512ffd,1200.0,2024-03-13,Paid Off - Paid In Full
da2fa265-85b2-54a6-9e92-739e8e517c56,720.23,2024-10-18,Open - Repaying
831d37e0-a2ec-56cb-8505-d8f950e9128e,800.0,2024-01-16,Paid Off - Paid In Full
70ae1ac6-3209-568a-bb26-9db22c161e0f,600.0,2023-11-02,Paid Off - Paid In Full
2ac7b39e-4651-5ca3-a4b4-b28d3779b378,694.78,2024-07-08,Paid Off - Paid In Full
ee9b5aba-a9bd-571a-b78f-790754fb6b40,600.0,2024-02-26,Paid Off - Paid In Full
67b71e77-d238-5ca2-bd5f-7fdf39cd97ba,500.0,2024-04-01,Closed - Charged-Off
e7d0eec0-f87b-5212-9aad-24eaac5e7008,800.0,2023-03-23,Open - Repaying
8a3209d2-7fb6-5eed-b839-a6c100dff55b,600.0,2023-07-03,Closed - Charged-Off
e7557a18-ae7e-5111-b2a4-5931641e109c,300.0,2023-10-16,Closed - Charged-Off
a89f445c-e3c1-588c-8f23-26e77a599d52,500.0,2022-12-14,Paid Off - Paid In Full
52de7992-c711-5164-9448-0bdf2f9dc66a,300.0,2020-01-21,Paid Off - Paid In Full
a34a2906-866a-5fad-92b7-8ce76a8ba7d9,600.0,2024-02-28,Paid Off - Paid In Full
462a2da2-13c7-51bf-8647-301143cae472,800.0,2022-10-11,Closed - Charged-Off
ee045c29-dc43-5d0a-a96b-b167b5c273ce,300.0,2022-08-29,Closed - Charged-Off
949a3ec6-5036-5844-ba21-f4a198c2a969,600.0,2023-11-13,Paid Off - Paid In Full
6b103b72-785b-5f21-963c-ad2b63065ecd,800.0,2021-05-11,Paid Off - Paid In Full
7c52879b-42ef-5953-9be8-5ff5624f1e45,300.0,2023-09-29,Paid Off - Paid In Full
ba9a09db-024c-5aff-954a-1afb7e2fd78d,400.0,2024-03-25,Paid Off - Paid In Full
